id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags
SEQ_1281_p;None;['SEQ_1281_p'];['SEQ_1281_p'];44.50072;4.86867;FR;None;{'nuts_id_1': 'FRK', 'nuts_id_2': 'FRK2', 'nuts_id_3': 'FRK23'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_2597__L_LMGN;None;['SEQ_2597__L_LMGN'];['SEQ_2597__L_LMGN'];45.00158;4.93583;FR;None;{'nuts_id_1': 'FRK', 'nuts_id_2': 'FRK2', 'nuts_id_3': 'FRK23'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
Stor_EU_33;None;['Stor_EU_33'];['Stor_EU_33'];45.16355;5.05467;FR;None;{'nuts_id_1': 'FRK', 'nuts_id_2': 'FRK2', 'nuts_id_3': 'FRK23'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_446_S_LMGN;None;['N_446_S_LMGN'];['N_446_S_LMGN'];45.166140000000006;23.345110000000002;RO;None;{'nuts_id_1': 'RO4', 'nuts_id_2': 'RO41', 'nuts_id_3': 'RO412'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_208_S_LMGN;None;['N_208_S_LMGN'];['N_208_S_LMGN'];44.74909;23.54231;RO;None;{'nuts_id_1': 'RO4', 'nuts_id_2': 'RO41', 'nuts_id_3': 'RO412'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_445_S_LMGN;None;['N_445_S_LMGN'];['N_445_S_LMGN'];45.62914;23.00114;RO;None;{'nuts_id_1': 'RO4', 'nuts_id_2': 'RO42', 'nuts_id_3': 'RO423'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_7445__S_LMGN;None;['SEQ_7445__S_LMGN'];['SEQ_7445__S_LMGN'];45.5318;22.51642;RO;None;{'nuts_id_1': 'RO4', 'nuts_id_2': 'RO42', 'nuts_id_3': 'RO422'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_6681__L_LMGN;None;['SEQ_6681__L_LMGN'];['SEQ_6681__L_LMGN'];44.59799;11.42848;IT;None;{'nuts_id_1': 'ITH', 'nuts_id_2': 'ITH5', 'nuts_id_3': 'ITH55'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_16057__S_LMGN;None;['SEQ_16057__S_LMGN'];['SEQ_16057__S_LMGN'];44.47685;11.63294;IT;None;{'nuts_id_1': 'ITH', 'nuts_id_2': 'ITH5', 'nuts_id_3': 'ITH55'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_5079__L_LMGN;None;['SEQ_5079__L_LMGN'];['SEQ_5079__L_LMGN'];44.75737;11.670539999999999;IT;None;{'nuts_id_1': 'ITH', 'nuts_id_2': 'ITH5', 'nuts_id_3': 'ITH56'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_5077__L_LMGN;None;['SEQ_5077__L_LMGN'];['SEQ_5077__L_LMGN'];44.8865;11.781260000000001;IT;None;{'nuts_id_1': 'ITH', 'nuts_id_2': 'ITH5', 'nuts_id_3': 'ITH56'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_208_L_LMGN;None;['N_208_L_LMGN'];['N_208_L_LMGN'];45.073440000000005;12.04827;IT;None;{'nuts_id_1': 'ITH', 'nuts_id_2': 'ITH3', 'nuts_id_3': 'ITH37'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_1171_S_LMGN;None;['N_1171_S_LMGN'];['N_1171_S_LMGN'];42.443090000000005;12.48387;IT;None;{'nuts_id_1': 'ITI', 'nuts_id_2': 'ITI2', 'nuts_id_3': 'ITI22'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_1484_S_LMGN;None;['N_1484_S_LMGN'];['N_1484_S_LMGN'];42.2873;12.84637;IT;None;{'nuts_id_1': 'ITI', 'nuts_id_2': 'ITI4', 'nuts_id_3': 'ITI42'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_6595__M_LMGN;None;['SEQ_6595__M_LMGN'];['SEQ_6595__M_LMGN'];41.94079;12.60932;IT;None;{'nuts_id_1': 'ITI', 'nuts_id_2': 'ITI4', 'nuts_id_3': 'ITI43'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_6599__M_LMGN;None;['SEQ_6599__M_LMGN'];['SEQ_6599__M_LMGN'];41.91153;12.828439999999999;IT;None;{'nuts_id_1': 'ITI', 'nuts_id_2': 'ITI4', 'nuts_id_3': 'ITI43'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_1555_S_LMGN;None;['N_1555_S_LMGN'];['N_1555_S_LMGN'];49.54825;14.73546;CZ;None;{'nuts_id_1': 'CZ0', 'nuts_id_2': 'CZ03', 'nuts_id_3': 'CZ031'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_1556_S_LMGN;None;['N_1556_S_LMGN'];['N_1556_S_LMGN'];49.154109999999996;14.6309;CZ;None;{'nuts_id_1': 'CZ0', 'nuts_id_2': 'CZ03', 'nuts_id_3': 'CZ031'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_1788_S_LMGN;None;['N_1788_S_LMGN'];['N_1788_S_LMGN'];50.110279999999996;14.72171;CZ;None;{'nuts_id_1': 'CZ0', 'nuts_id_2': 'CZ02', 'nuts_id_3': 'CZ020'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_10391__S_LMGN;None;['SEQ_10391__S_LMGN'];['SEQ_10391__S_LMGN'];50.19823;14.66915;CZ;None;{'nuts_id_1': 'CZ0', 'nuts_id_2': 'CZ02', 'nuts_id_3': 'CZ020'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_3671__L_LMGN;None;['SEQ_3671__L_LMGN'];['SEQ_3671__L_LMGN'];50.32082;14.37469;CZ;None;{'nuts_id_1': 'CZ0', 'nuts_id_2': 'CZ02', 'nuts_id_3': 'CZ020'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_696_M_LMGN;None;['N_696_M_LMGN'];['N_696_M_LMGN'];50.31067;14.304670000000002;CZ;None;{'nuts_id_1': 'CZ0', 'nuts_id_2': 'CZ02', 'nuts_id_3': 'CZ020'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_153_M_LMGN;None;['N_153_M_LMGN'];['N_153_M_LMGN'];41.573890000000006;-5.61925;ES;None;{'nuts_id_1': 'ES4', 'nuts_id_2': 'ES41', 'nuts_id_3': 'ES419'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_2091__M_LMGN;None;['SEQ_2091__M_LMGN'];['SEQ_2091__M_LMGN'];42.30726;-5.6249400000000005;ES;None;{'nuts_id_1': 'ES4', 'nuts_id_2': 'ES41', 'nuts_id_3': 'ES413'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_15887__S_LMGN;None;['SEQ_15887__S_LMGN'];['SEQ_15887__S_LMGN'];42.538129999999995;-5.6900900000000005;ES;None;{'nuts_id_1': 'ES4', 'nuts_id_2': 'ES41', 'nuts_id_3': 'ES413'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_4101__M_LMGN;None;['SEQ_4101__M_LMGN'];['SEQ_4101__M_LMGN'];47.64618;17.84848;HU;None;{'nuts_id_1': 'HU2', 'nuts_id_2': 'HU22', 'nuts_id_3': 'HU221'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_397_M_LMGN;None;['N_397_M_LMGN'];['N_397_M_LMGN'];47.53226;18.865370000000002;HU;None;{'nuts_id_1': 'HU1', 'nuts_id_2': 'HU12', 'nuts_id_3': 'HU120'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_7759__L_LMGN;None;['SEQ_7759__L_LMGN'];['SEQ_7759__L_LMGN'];52.19847;16.48861;PL;None;{'nuts_id_1': 'PL4', 'nuts_id_2': 'PL41', 'nuts_id_3': 'PL417'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_1259__M_LMGN;None;['SEQ_1259__M_LMGN'];['SEQ_1259__M_LMGN'];52.214059999999996;16.59675;PL;None;{'nuts_id_1': 'PL4', 'nuts_id_2': 'PL41', 'nuts_id_3': 'PL418'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_804_M_LMGN;None;['N_804_M_LMGN'];['N_804_M_LMGN'];42.94997;-2.65634;ES;None;{'nuts_id_1': 'ES2', 'nuts_id_2': 'ES21', 'nuts_id_3': 'ES211'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_802_M_LMGN;None;['N_802_M_LMGN'];['N_802_M_LMGN'];43.08153;-2.60987;ES;None;{'nuts_id_1': 'ES2', 'nuts_id_2': 'ES21', 'nuts_id_3': 'ES211'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_726_M_LMGN;None;['N_726_M_LMGN'];['N_726_M_LMGN'];43.04596;-2.4151700000000003;ES;None;{'nuts_id_1': 'ES2', 'nuts_id_2': 'ES21', 'nuts_id_3': 'ES212'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_8085__M_LMGN;None;['SEQ_8085__M_LMGN'];['SEQ_8085__M_LMGN'];43.05789;-2.26819;ES;None;{'nuts_id_1': 'ES2', 'nuts_id_2': 'ES21', 'nuts_id_3': 'ES212'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_8081__M_LMGN;None;['SEQ_8081__M_LMGN'];['SEQ_8081__M_LMGN'];43.15918;-1.9547;ES;None;{'nuts_id_1': 'ES2', 'nuts_id_2': 'ES21', 'nuts_id_3': 'ES212'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_8071__M_LMGN;None;['SEQ_8071__M_LMGN'];['SEQ_8071__M_LMGN'];43.41963;-1.3096700000000001;FR;None;{'nuts_id_1': 'FRI', 'nuts_id_2': 'FRI1', 'nuts_id_3': 'FRI15'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_8075__M_LMGN;None;['SEQ_8075__M_LMGN'];['SEQ_8075__M_LMGN'];43.3277;-1.5758;FR;None;{'nuts_id_1': 'FRI', 'nuts_id_2': 'FRI1', 'nuts_id_3': 'FRI15'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_8069__M_LMGN;None;['SEQ_8069__M_LMGN'];['SEQ_8069__M_LMGN'];43.46199;-1.18174;FR;None;{'nuts_id_1': 'FRI', 'nuts_id_2': 'FRI1', 'nuts_id_3': 'FRI15'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_8065__M_LMGN;None;['SEQ_8065__M_LMGN'];['SEQ_8065__M_LMGN'];43.544140000000006;-0.91155;FR;None;{'nuts_id_1': 'FRI', 'nuts_id_2': 'FRI1', 'nuts_id_3': 'FRI15'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_8057__M_LMGN;None;['SEQ_8057__M_LMGN'];['SEQ_8057__M_LMGN'];43.654070000000004;-0.35108;FR;None;{'nuts_id_1': 'FRI', 'nuts_id_2': 'FRI1', 'nuts_id_3': 'FRI13'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_654_M_LMGN;None;['N_654_M_LMGN'];['N_654_M_LMGN'];43.647909999999996;-0.18017;FR;None;{'nuts_id_1': 'FRJ', 'nuts_id_2': 'FRJ2', 'nuts_id_3': 'FRJ24'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_435_M_LMGN;None;['N_435_M_LMGN'];['N_435_M_LMGN'];43.70608;-0.09126000000000001;FR;None;{'nuts_id_1': 'FRI', 'nuts_id_2': 'FRJ2', 'nuts_id_3': 'FRJ24'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_4585__M_LMGN;None;['SEQ_4585__M_LMGN'];['SEQ_4585__M_LMGN'];43.68291;0.051320000000000005;FR;None;{'nuts_id_1': 'FRJ', 'nuts_id_2': 'FRJ2', 'nuts_id_3': 'FRJ24'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_4577__M_LMGN;None;['SEQ_4577__M_LMGN'];['SEQ_4577__M_LMGN'];43.59956;0.57911;FR;None;{'nuts_id_1': 'FRJ', 'nuts_id_2': 'FRJ2', 'nuts_id_3': 'FRJ24'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_4573__M_LMGN;None;['SEQ_4573__M_LMGN'];['SEQ_4573__M_LMGN'];43.5786;0.8427899999999999;FR;None;{'nuts_id_1': 'FRJ', 'nuts_id_2': 'FRJ2', 'nuts_id_3': 'FRJ24'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_19991__S_LMGN;None;['SEQ_19991__S_LMGN'];['SEQ_19991__S_LMGN'];43.560959999999994;1.2389299999999999;FR;None;{'nuts_id_1': 'FRJ', 'nuts_id_2': 'FRJ2', 'nuts_id_3': 'FRJ23'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_2553_S_LMGN;None;['N_2553_S_LMGN'];['N_2553_S_LMGN'];43.569959999999995;1.3885299999999998;FR;None;{'nuts_id_1': 'FRJ', 'nuts_id_2': 'FRJ2', 'nuts_id_3': 'FRJ23'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_2438_S_LMGN;None;['N_2438_S_LMGN'];['N_2438_S_LMGN'];43.673140000000004;1.41428;FR;None;{'nuts_id_1': 'FRJ', 'nuts_id_2': 'FRJ2', 'nuts_id_3': 'FRJ23'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_2153__L_LMGN;None;['SEQ_2153__L_LMGN'];['SEQ_2153__L_LMGN'];46.599340000000005;5.11651;FR;None;{'nuts_id_1': 'FRC', 'nuts_id_2': 'FRC1', 'nuts_id_3': 'FRC13'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_97_L_LMGN;None;['N_97_L_LMGN'];['N_97_L_LMGN'];46.920120000000004;4.98148;FR;None;{'nuts_id_1': 'FRC', 'nuts_id_2': 'FRC1', 'nuts_id_3': 'FRC13'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_184_L_LMGN;None;['N_184_L_LMGN'];['N_184_L_LMGN'];53.358419999999995;-0.26642;GB;None;{'nuts_id_1': 'UKF', 'nuts_id_2': 'UKF3', 'nuts_id_3': 'UKF30'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_4159__L_LMGN;None;['SEQ_4159__L_LMGN'];['SEQ_4159__L_LMGN'];53.55695;-0.77896;GB;None;{'nuts_id_1': 'UKE', 'nuts_id_2': 'UKE1', 'nuts_id_3': 'UKE13'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_94_L_LMGN;None;['N_94_L_LMGN'];['N_94_L_LMGN'];53.87089;-1.32893;GB;None;{'nuts_id_1': 'UKE', 'nuts_id_2': 'UKE4', 'nuts_id_3': 'UKE42'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_2109__L_LMGN;None;['SEQ_2109__L_LMGN'];['SEQ_2109__L_LMGN'];53.92625;-1.6772099999999999;GB;None;{'nuts_id_1': 'UKE', 'nuts_id_2': 'UKE2', 'nuts_id_3': 'UKE22'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_4389__L_LMGN;None;['SEQ_4389__L_LMGN'];['SEQ_4389__L_LMGN'];47.03009;5.06343;FR;None;{'nuts_id_1': 'FRC', 'nuts_id_2': 'FRC1', 'nuts_id_3': 'FRC11'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_4395__L_LMGN;None;['SEQ_4395__L_LMGN'];['SEQ_4395__L_LMGN'];47.36793;5.18968;FR;None;{'nuts_id_1': 'FRC', 'nuts_id_2': 'FRC1', 'nuts_id_3': 'FRC11'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_151_L_LMGN;None;['N_151_L_LMGN'];['N_151_L_LMGN'];47.84579;5.17495;FR;None;{'nuts_id_1': 'FRF', 'nuts_id_2': 'FRF2', 'nuts_id_3': 'FRF24'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
